"sample","chromosome","start","end","copy_number","segmented","ploidy","cellularity","absolute_segmented","absolute_copy_number"
"SLX-10722_SLX-11823.D701_D506","3",89500001,90000000,0.976,1,2,0.05,2,1.04
"SLX-10722_SLX-11823.D701_D506","3",90000001,90500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","3",90500001,91000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","3",91000001,91500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","3",91500001,92000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","3",92000001,92500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","3",92500001,93000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","3",93000001,93500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","3",93500001,94000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","3",94000001,94500000,1.009,1,2,0.05,2,2.36
"SLX-10722_SLX-11823.D701_D506","3",94500001,95000000,1.024,1,2,0.05,2,2.96
"SLX-10722_SLX-11823.D701_D506","3",95000001,95500000,0.953,1,2,0.05,2,0.119999999999998
"SLX-10722_SLX-11823.D701_D506","3",95500001,96000000,0.987,1,2,0.05,2,1.48
"SLX-10722_SLX-11823.D701_D506","3",96000001,96500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","3",96500001,97000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","3",97000001,97500000,1.023,1,2,0.05,2,2.92
"SLX-10722_SLX-11823.D701_D506","3",97500001,98000000,1.009,1,2,0.05,2,2.36
"SLX-10722_SLX-11823.D701_D506","3",98000001,98500000,1.066,1,2,0.05,2,4.64
"SLX-10722_SLX-11823.D701_D506","3",98500001,99000000,0.965,1,2,0.05,2,0.599999999999999
"SLX-10722_SLX-11823.D701_D506","3",99000001,99500000,0.962,1,2,0.05,2,0.479999999999999
"SLX-10722_SLX-11823.D701_D506","3",99500001,100000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","3",100000001,100500000,1.03,1,2,0.05,2,3.2
"SLX-10722_SLX-11823.D701_D506","3",100500001,101000000,1.029,1,2,0.05,2,3.16
"SLX-10722_SLX-11823.D701_D506","3",101000001,101500000,1.089,1,2,0.05,2,5.56
"SLX-10722_SLX-11823.D701_D506","3",101500001,102000000,1.069,1,2,0.05,2,4.76
"SLX-10722_SLX-11823.D701_D506","3",102000001,102500000,0.968,1,2,0.05,2,0.719999999999999
"SLX-10722_SLX-11823.D701_D506","3",102500001,103000000,0.97,1,2,0.05,2,0.799999999999999
"SLX-10722_SLX-11823.D701_D506","3",103000001,103500000,0.998,1,2,0.05,2,1.92
"SLX-10722_SLX-11823.D701_D506","3",103500001,104000000,1.01,1,2,0.05,2,2.4
"SLX-10722_SLX-11823.D701_D506","3",104000001,104500000,1.073,1,2,0.05,2,4.92
"SLX-10722_SLX-11823.D701_D506","3",104500001,105000000,1.046,1,2,0.05,2,3.84
"SLX-10722_SLX-11823.D701_D506","3",105000001,105500000,1.034,1,2,0.05,2,3.36
"SLX-10722_SLX-11823.D701_D506","3",105500001,106000000,1.075,1,2,0.05,2,5
"SLX-10722_SLX-11823.D701_D506","3",106000001,106500000,1.006,1,2,0.05,2,2.24
"SLX-10722_SLX-11823.D701_D506","3",106500001,107000000,1.018,1,2,0.05,2,2.72
"SLX-10722_SLX-11823.D701_D506","3",107000001,107500000,1.026,1,2,0.05,2,3.04
"SLX-10722_SLX-11823.D701_D506","3",107500001,108000000,0.998,1,2,0.05,2,1.92
"SLX-10722_SLX-11823.D701_D506","3",108000001,108500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","3",108500001,109000000,0.973,1,2,0.05,2,0.919999999999999
"SLX-10722_SLX-11823.D701_D506","3",109000001,109500000,0.988,1,2,0.05,2,1.52
"SLX-10722_SLX-11823.D701_D506","3",109500001,110000000,0.959,1,2,0.05,2,0.359999999999999
"SLX-10722_SLX-11823.D701_D506","3",110000001,110500000,1.006,1,2,0.05,2,2.24
"SLX-10722_SLX-11823.D701_D506","3",110500001,111000000,0.991,1,2,0.05,2,1.64
"SLX-10722_SLX-11823.D701_D506","3",111000001,111500000,1.024,1,2,0.05,2,2.96
"SLX-10722_SLX-11823.D701_D506","3",111500001,112000000,1.015,1,2,0.05,2,2.6
"SLX-10722_SLX-11823.D701_D506","3",112000001,112500000,1.066,1,2,0.05,2,4.64
"SLX-10722_SLX-11823.D701_D506","3",112500001,113000000,1.032,1,2,0.05,2,3.28
"SLX-10722_SLX-11823.D701_D506","3",113000001,113500000,1.073,1,2,0.05,2,4.92
"SLX-10722_SLX-11823.D701_D506","3",113500001,114000000,1.041,1,2,0.05,2,3.64
"SLX-10722_SLX-11823.D701_D506","3",114000001,114500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","3",114500001,115000000,1.109,1,2,0.05,2,6.36
"SLX-10722_SLX-11823.D701_D506","3",115000001,115500000,0.98,1,2,0.05,2,1.2
"SLX-10722_SLX-11823.D701_D506","3",115500001,116000000,1.002,1,2,0.05,2,2.08
"SLX-10722_SLX-11823.D701_D506","3",116000001,116500000,0.96,1,2,0.05,2,0.399999999999999
"SLX-10722_SLX-11823.D701_D506","3",116500001,117000000,0.958,1,2,0.05,2,0.319999999999999
"SLX-10722_SLX-11823.D701_D506","3",117000001,117500000,0.935,1,2,0.05,2,-0.599999999999998
"SLX-10722_SLX-11823.D701_D506","3",117500001,118000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","3",118000001,118500000,0.952,1,2,0.05,2,0.0799999999999983
"SLX-10722_SLX-11823.D701_D506","3",118500001,119000000,0.94,1,2,0.05,2,-0.400000000000002
"SLX-10722_SLX-11823.D701_D506","3",119000001,119500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","3",119500001,120000000,1.08,1,2,0.05,2,5.2
"SLX-10722_SLX-11823.D701_D506","3",120000001,120500000,0.992,1,2,0.05,2,1.68
"SLX-10722_SLX-11823.D701_D506","3",120500001,121000000,1.032,1,2,0.05,2,3.28
"SLX-10722_SLX-11823.D701_D506","3",121000001,121500000,1.056,1,2,0.05,2,4.24
"SLX-10722_SLX-11823.D701_D506","3",121500001,122000000,1.073,1,2,0.05,2,4.92
"SLX-10722_SLX-11823.D701_D506","3",122000001,122500000,1.094,1,2,0.05,2,5.76
"SLX-10722_SLX-11823.D701_D506","3",122500001,123000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","3",123000001,123500000,0.986,1,2,0.05,2,1.44
"SLX-10722_SLX-11823.D701_D506","3",123500001,124000000,0.94,1,2,0.05,2,-0.400000000000002
"SLX-10722_SLX-11823.D701_D506","3",124000001,124500000,0.982,1,2,0.05,2,1.28
"SLX-10722_SLX-11823.D701_D506","3",124500001,125000000,1.07,1,2,0.05,2,4.8
"SLX-10722_SLX-11823.D701_D506","3",125000001,125500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","3",125500001,126000000,0.803,1,2,0.05,2,-5.88
"SLX-10722_SLX-11823.D701_D506","3",126000001,126500000,0.924,1,2,0.05,2,-1.04
"SLX-10722_SLX-11823.D701_D506","3",126500001,127000000,0.978,1,2,0.05,2,1.12
"SLX-10722_SLX-11823.D701_D506","3",127000001,127500000,1.009,1,2,0.05,2,2.36
"SLX-10722_SLX-11823.D701_D506","3",127500001,128000000,1.06,1,2,0.05,2,4.4
"SLX-10722_SLX-11823.D701_D506","3",128000001,128500000,0.976,1,2,0.05,2,1.04
"SLX-10722_SLX-11823.D701_D506","3",128500001,129000000,0.941,1,2,0.05,2,-0.360000000000002
"SLX-10722_SLX-11823.D701_D506","3",129000001,129500000,1.001,1,2,0.05,2,2.04
"SLX-10722_SLX-11823.D701_D506","3",129500001,130000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","3",130000001,130500000,1.02,1,2,0.05,2,2.8
"SLX-10722_SLX-11823.D701_D506","3",130500001,131000000,1.027,1,2,0.05,2,3.08
"SLX-10722_SLX-11823.D701_D506","3",131000001,131500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","3",131500001,132000000,0.959,1,2,0.05,2,0.359999999999999
"SLX-10722_SLX-11823.D701_D506","3",132000001,132500000,1.041,1,2,0.05,2,3.64
"SLX-10722_SLX-11823.D701_D506","3",132500001,133000000,0.909,1,2,0.05,2,-1.64
"SLX-10722_SLX-11823.D701_D506","3",133000001,133500000,0.97,1,2,0.05,2,0.799999999999999
"SLX-10722_SLX-11823.D701_D506","3",133500001,134000000,0.986,1,2,0.05,2,1.44
"SLX-10722_SLX-11823.D701_D506","3",134000001,134500000,1.01,1,2,0.05,2,2.4
"SLX-10722_SLX-11823.D701_D506","3",134500001,135000000,0.882,1,2,0.05,2,-2.72
"SLX-10722_SLX-11823.D701_D506","3",135000001,135500000,0.843,1,2,0.05,2,-4.28
"SLX-10722_SLX-11823.D701_D506","3",135500001,136000000,1.007,1,2,0.05,2,2.28
"SLX-10722_SLX-11823.D701_D506","3",136000001,136500000,1.091,1,2,0.05,2,5.64
"SLX-10722_SLX-11823.D701_D506","3",136500001,137000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","3",137000001,137500000,0.905,1,2,0.05,2,-1.8
"SLX-10722_SLX-11823.D701_D506","3",137500001,138000000,0.943,1,2,0.05,2,-0.280000000000002
"SLX-10722_SLX-11823.D701_D506","3",138000001,138500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","3",138500001,139000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","3",139000001,139500000,0.972,1,2,0.05,2,0.879999999999999
"SLX-10722_SLX-11823.D701_D506","3",139500001,140000000,0.889,1,2,0.05,2,-2.44
"SLX-10722_SLX-11823.D701_D506","3",140000001,140500000,0.927,1,2,0.05,2,-0.919999999999998
"SLX-10722_SLX-11823.D701_D506","3",140500001,141000000,0.89,1,2,0.05,2,-2.4
"SLX-10722_SLX-11823.D701_D506","3",141000001,141500000,1.037,1,2,0.05,2,3.48
"SLX-10722_SLX-11823.D701_D506","3",141500001,142000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","3",142000001,142500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","3",142500001,143000000,1.022,1,2,0.05,2,2.88
"SLX-10722_SLX-11823.D701_D506","3",143000001,143500000,1.077,1,2,0.05,2,5.08
"SLX-10722_SLX-11823.D701_D506","3",143500001,144000000,1.047,1,2,0.05,2,3.88
"SLX-10722_SLX-11823.D701_D506","3",144000001,144500000,1.035,1,2,0.05,2,3.4
"SLX-10722_SLX-11823.D701_D506","3",144500001,145000000,1.006,1,2,0.05,2,2.24
"SLX-10722_SLX-11823.D701_D506","3",145000001,145500000,1.027,1,2,0.05,2,3.08
"SLX-10722_SLX-11823.D701_D506","3",145500001,146000000,1.045,1,2,0.05,2,3.8
"SLX-10722_SLX-11823.D701_D506","3",146000001,146500000,1.013,1,2,0.05,2,2.52
"SLX-10722_SLX-11823.D701_D506","3",146500001,147000000,0.996,1,2,0.05,2,1.84
"SLX-10722_SLX-11823.D701_D506","3",147000001,147500000,0.955,1,2,0.05,2,0.199999999999998
"SLX-10722_SLX-11823.D701_D506","3",147500001,148000000,0.987,1,2,0.05,2,1.48
"SLX-10722_SLX-11823.D701_D506","3",148000001,148500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","3",148500001,149000000,0.995,1,2,0.05,2,1.8
"SLX-10722_SLX-11823.D701_D506","3",149000001,149500000,1.129,1,2,0.05,2,7.16
"SLX-10722_SLX-11823.D701_D506","3",149500001,150000000,1.051,1,2,0.05,2,4.04
"SLX-10722_SLX-11823.D701_D506","3",150000001,150500000,1.092,1,2,0.05,2,5.68
"SLX-10722_SLX-11823.D701_D506","3",150500001,151000000,0.975,1,2,0.05,2,0.999999999999999
"SLX-10722_SLX-11823.D701_D506","3",151000001,151500000,1.026,1,2,0.05,2,3.04
"SLX-10722_SLX-11823.D701_D506","3",151500001,152000000,1.128,1,2,0.05,2,7.12
"SLX-10722_SLX-11823.D701_D506","3",152000001,152500000,1.158,1,2,0.05,2,8.32
"SLX-10722_SLX-11823.D701_D506","3",152500001,153000000,1.057,1,2,0.05,2,4.28
"SLX-10722_SLX-11823.D701_D506","3",153000001,153500000,1.018,1,2,0.05,2,2.72
"SLX-10722_SLX-11823.D701_D506","3",153500001,154000000,0.994,1,2,0.05,2,1.76
"SLX-10722_SLX-11823.D701_D506","3",154000001,154500000,1.017,1,2,0.05,2,2.68
"SLX-10722_SLX-11823.D701_D506","3",154500001,155000000,0.972,1,2,0.05,2,0.879999999999999
"SLX-10722_SLX-11823.D701_D506","3",155000001,155500000,0.98,1,2,0.05,2,1.2
"SLX-10722_SLX-11823.D701_D506","3",155500001,156000000,0.999,1,2,0.05,2,1.96
"SLX-10722_SLX-11823.D701_D506","3",156000001,156500000,1.046,1,2,0.05,2,3.84
"SLX-10722_SLX-11823.D701_D506","3",156500001,157000000,1.05,1,2,0.05,2,4
"SLX-10722_SLX-11823.D701_D506","3",157000001,157500000,0.966,1,2,0.05,2,0.639999999999999
"SLX-10722_SLX-11823.D701_D506","3",157500001,158000000,1.016,1,2,0.05,2,2.64
"SLX-10722_SLX-11823.D701_D506","3",158000001,158500000,1.007,1,2,0.05,2,2.28
"SLX-10722_SLX-11823.D701_D506","3",158500001,159000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","3",159000001,159500000,0.917,1,2,0.05,2,-1.32
"SLX-10722_SLX-11823.D701_D506","3",159500001,160000000,1.018,1,2,0.05,2,2.72
"SLX-10722_SLX-11823.D701_D506","3",160000001,160500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","3",160500001,161000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","3",161000001,161500000,1.009,1,2,0.05,2,2.36
"SLX-10722_SLX-11823.D701_D506","3",161500001,162000000,0.95,1,2,0.05,2,-0.00000000000000177635683940025
"SLX-10722_SLX-11823.D701_D506","3",162000001,162500000,0.964,1,2,0.05,2,0.559999999999999
"SLX-10722_SLX-11823.D701_D506","3",162500001,163000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","3",163000001,163500000,1.005,1,2,0.05,2,2.2
"SLX-10722_SLX-11823.D701_D506","3",163500001,164000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","3",164000001,164500000,0.97,1,2,0.05,2,0.799999999999999
"SLX-10722_SLX-11823.D701_D506","3",164500001,165000000,1.008,1,2,0.05,2,2.32
"SLX-10722_SLX-11823.D701_D506","3",165000001,165500000,1.022,1,2,0.05,2,2.88
"SLX-10722_SLX-11823.D701_D506","3",165500001,166000000,0.999,1,2,0.05,2,1.96
"SLX-10722_SLX-11823.D701_D506","3",166000001,166500000,1.027,1,2,0.05,2,3.08
"SLX-10722_SLX-11823.D701_D506","3",166500001,167000000,0.947,1,2,0.05,2,-0.120000000000002
"SLX-10722_SLX-11823.D701_D506","3",167000001,167500000,1.018,1,2,0.05,2,2.72
"SLX-10722_SLX-11823.D701_D506","3",167500001,168000000,1.05,1,2,0.05,2,4
"SLX-10722_SLX-11823.D701_D506","3",168000001,168500000,0.971,1,2,0.05,2,0.839999999999999
"SLX-10722_SLX-11823.D701_D506","3",168500001,169000000,1.067,1,2,0.05,2,4.68
"SLX-10722_SLX-11823.D701_D506","3",169000001,169500000,1.055,1,2,0.05,2,4.2
"SLX-10722_SLX-11823.D701_D506","3",169500001,170000000,1.115,1,2,0.05,2,6.6
"SLX-10722_SLX-11823.D701_D506","3",170000001,170500000,0.965,1,2,0.05,2,0.599999999999999
"SLX-10722_SLX-11823.D701_D506","3",170500001,171000000,1.011,1,2,0.05,2,2.44
"SLX-10722_SLX-11823.D701_D506","3",171000001,171500000,1.064,1,2,0.05,2,4.56
"SLX-10722_SLX-11823.D701_D506","3",171500001,172000000,1.143,1,2,0.05,2,7.72
"SLX-10722_SLX-11823.D701_D506","3",172000001,172500000,1.095,1,2,0.05,2,5.8
"SLX-10722_SLX-11823.D701_D506","3",172500001,173000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","3",173000001,173500000,1.019,1,2,0.05,2,2.76
"SLX-10722_SLX-11823.D701_D506","3",173500001,174000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","3",174000001,174500000,0.985,1,2,0.05,2,1.4
"SLX-10722_SLX-11823.D701_D506","3",174500001,175000000,1.029,1,2,0.05,2,3.16
"SLX-10722_SLX-11823.D701_D506","3",175000001,175500000,1.003,1,2,0.05,2,2.12
"SLX-10722_SLX-11823.D701_D506","3",175500001,176000000,0.983,1,2,0.05,2,1.32
"SLX-10722_SLX-11823.D701_D506","3",176000001,176500000,0.969,1,2,0.05,2,0.759999999999999
"SLX-10722_SLX-11823.D701_D506","3",176500001,177000000,1.119,1,2,0.05,2,6.76
"SLX-10722_SLX-11823.D701_D506","3",177000001,177500000,1.108,1,2,0.05,2,6.32
"SLX-10722_SLX-11823.D701_D506","3",177500001,178000000,1.072,1,2,0.05,2,4.88
"SLX-10722_SLX-11823.D701_D506","3",178000001,178500000,1.02,1,2,0.05,2,2.8
"SLX-10722_SLX-11823.D701_D506","3",178500001,179000000,0.961,1,2,0.05,2,0.439999999999999
"SLX-10722_SLX-11823.D701_D506","3",179000001,179500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","3",179500001,180000000,0.946,1,2,0.05,2,-0.160000000000002
"SLX-10722_SLX-11823.D701_D506","3",180000001,180500000,0.975,1,2,0.05,2,0.999999999999999
"SLX-10722_SLX-11823.D701_D506","3",180500001,181000000,1.044,1,2,0.05,2,3.76
"SLX-10722_SLX-11823.D701_D506","3",181000001,181500000,1.013,1,2,0.05,2,2.52
"SLX-10722_SLX-11823.D701_D506","3",181500001,182000000,1.034,1,2,0.05,2,3.36
"SLX-10722_SLX-11823.D701_D506","3",182000001,182500000,1.044,1,2,0.05,2,3.76
"SLX-10722_SLX-11823.D701_D506","3",182500001,183000000,1.04,1,2,0.05,2,3.6
"SLX-10722_SLX-11823.D701_D506","3",183000001,183500000,1.048,1,2,0.05,2,3.92
"SLX-10722_SLX-11823.D701_D506","3",183500001,184000000,1.01,1,2,0.05,2,2.4
"SLX-10722_SLX-11823.D701_D506","3",184000001,184500000,1.045,1,2,0.05,2,3.8
"SLX-10722_SLX-11823.D701_D506","3",184500001,185000000,1.066,1,2,0.05,2,4.64
"SLX-10722_SLX-11823.D701_D506","3",185000001,185500000,1.004,1,2,0.05,2,2.16
"SLX-10722_SLX-11823.D701_D506","3",185500001,186000000,0.973,1,2,0.05,2,0.919999999999999
"SLX-10722_SLX-11823.D701_D506","3",186000001,186500000,0.968,1,2,0.05,2,0.719999999999999
"SLX-10722_SLX-11823.D701_D506","3",186500001,187000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","3",187000001,187500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","3",187500001,188000000,1.044,1,2,0.05,2,3.76
"SLX-10722_SLX-11823.D701_D506","3",188000001,188500000,1.074,1,2,0.05,2,4.96
"SLX-10722_SLX-11823.D701_D506","3",188500001,189000000,1.055,1,2,0.05,2,4.2
"SLX-10722_SLX-11823.D701_D506","3",189000001,189500000,1.111,1,2,0.05,2,6.44
"SLX-10722_SLX-11823.D701_D506","3",189500001,190000000,1.082,1,2,0.05,2,5.28
"SLX-10722_SLX-11823.D701_D506","3",190000001,190500000,1.066,1,2,0.05,2,4.64
"SLX-10722_SLX-11823.D701_D506","3",190500001,191000000,1.018,1,2,0.05,2,2.72
"SLX-10722_SLX-11823.D701_D506","3",191000001,191500000,0.992,1,2,0.05,2,1.68
"SLX-10722_SLX-11823.D701_D506","3",191500001,192000000,1.011,1,2,0.05,2,2.44
"SLX-10722_SLX-11823.D701_D506","3",192000001,192500000,1.005,1,2,0.05,2,2.2
"SLX-10722_SLX-11823.D701_D506","3",192500001,193000000,0.988,1,2,0.05,2,1.52
"SLX-10722_SLX-11823.D701_D506","3",193000001,193500000,1.017,1,2,0.05,2,2.68
"SLX-10722_SLX-11823.D701_D506","3",193500001,194000000,1.073,1,2,0.05,2,4.92
"SLX-10722_SLX-11823.D701_D506","3",194000001,194500000,1.034,1,2,0.05,2,3.36
"SLX-10722_SLX-11823.D701_D506","3",194500001,195000000,1.004,1,2,0.05,2,2.16
"SLX-10722_SLX-11823.D701_D506","3",195000001,195500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","3",195500001,196000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","3",196000001,196500000,1.074,1,2,0.05,2,4.96
"SLX-10722_SLX-11823.D701_D506","3",196500001,197000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","3",197000001,197500000,0.89,1,2,0.05,2,-2.4
"SLX-10722_SLX-11823.D701_D506","3",197500001,198000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","3",198000001,198022430,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","4",1,500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","4",500001,1000000,0.937,0.998,2,0.05,1.92,-0.519999999999998
"SLX-10722_SLX-11823.D701_D506","4",1000001,1500000,0.987,0.998,2,0.05,1.92,1.48
"SLX-10722_SLX-11823.D701_D506","4",1500001,2000000,0.986,0.998,2,0.05,1.92,1.44
"SLX-10722_SLX-11823.D701_D506","4",2000001,2500000,0.924,0.998,2,0.05,1.92,-1.04
"SLX-10722_SLX-11823.D701_D506","4",2500001,3000000,1.006,0.998,2,0.05,1.92,2.24
"SLX-10722_SLX-11823.D701_D506","4",3000001,3500000,0.989,0.998,2,0.05,1.92,1.56
"SLX-10722_SLX-11823.D701_D506","4",3500001,4000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","4",4000001,4500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","4",4500001,5000000,0.94,0.998,2,0.05,1.92,-0.400000000000002
"SLX-10722_SLX-11823.D701_D506","4",5000001,5500000,0.847,0.998,2,0.05,1.92,-4.12
"SLX-10722_SLX-11823.D701_D506","4",5500001,6000000,0.898,0.998,2,0.05,1.92,-2.08
"SLX-10722_SLX-11823.D701_D506","4",6000001,6500000,0.965,0.998,2,0.05,1.92,0.599999999999999
"SLX-10722_SLX-11823.D701_D506","4",6500001,7000000,1.023,0.998,2,0.05,1.92,2.92
"SLX-10722_SLX-11823.D701_D506","4",7000001,7500000,0.994,0.998,2,0.05,1.92,1.76
"SLX-10722_SLX-11823.D701_D506","4",7500001,8000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","4",8000001,8500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","4",8500001,9000000,0.744,0.998,2,0.05,1.92,-8.24
"SLX-10722_SLX-11823.D701_D506","4",9000001,9500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","4",9500001,10000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","4",10000001,10500000,0.926,0.998,2,0.05,1.92,-0.959999999999998
"SLX-10722_SLX-11823.D701_D506","4",10500001,11000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","4",11000001,11500000,0.928,0.998,2,0.05,1.92,-0.879999999999998
"SLX-10722_SLX-11823.D701_D506","4",11500001,12000000,1.03,0.998,2,0.05,1.92,3.2
"SLX-10722_SLX-11823.D701_D506","4",12000001,12500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","4",12500001,13000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","4",13000001,13500000,0.975,0.998,2,0.05,1.92,0.999999999999999
"SLX-10722_SLX-11823.D701_D506","4",13500001,14000000,0.961,0.998,2,0.05,1.92,0.439999999999999
"SLX-10722_SLX-11823.D701_D506","4",14000001,14500000,1.002,0.998,2,0.05,1.92,2.08
"SLX-10722_SLX-11823.D701_D506","4",14500001,15000000,0.972,0.998,2,0.05,1.92,0.879999999999999
"SLX-10722_SLX-11823.D701_D506","4",15000001,15500000,1.054,0.998,2,0.05,1.92,4.16
"SLX-10722_SLX-11823.D701_D506","4",15500001,16000000,1.06,0.998,2,0.05,1.92,4.4
"SLX-10722_SLX-11823.D701_D506","4",16000001,16500000,0.992,0.998,2,0.05,1.92,1.68
"SLX-10722_SLX-11823.D701_D506","4",16500001,17000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","4",17000001,17500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","4",17500001,18000000,1.004,0.998,2,0.05,1.92,2.16
"SLX-10722_SLX-11823.D701_D506","4",18000001,18500000,1.03,0.998,2,0.05,1.92,3.2
"SLX-10722_SLX-11823.D701_D506","4",18500001,19000000,0.994,0.998,2,0.05,1.92,1.76
"SLX-10722_SLX-11823.D701_D506","4",19000001,19500000,0.966,0.998,2,0.05,1.92,0.639999999999999
"SLX-10722_SLX-11823.D701_D506","4",19500001,20000000,0.991,0.998,2,0.05,1.92,1.64
"SLX-10722_SLX-11823.D701_D506","4",20000001,20500000,0.982,0.998,2,0.05,1.92,1.28
"SLX-10722_SLX-11823.D701_D506","4",20500001,21000000,0.925,0.998,2,0.05,1.92,-0.999999999999998
"SLX-10722_SLX-11823.D701_D506","4",21000001,21500000,0.958,0.998,2,0.05,1.92,0.319999999999999
"SLX-10722_SLX-11823.D701_D506","4",21500001,22000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","4",22000001,22500000,0.976,0.998,2,0.05,1.92,1.04
"SLX-10722_SLX-11823.D701_D506","4",22500001,23000000,0.976,0.998,2,0.05,1.92,1.04
"SLX-10722_SLX-11823.D701_D506","4",23000001,23500000,0.987,0.998,2,0.05,1.92,1.48
"SLX-10722_SLX-11823.D701_D506","4",23500001,24000000,0.967,0.998,2,0.05,1.92,0.679999999999999
"SLX-10722_SLX-11823.D701_D506","4",24000001,24500000,0.959,0.998,2,0.05,1.92,0.359999999999999
"SLX-10722_SLX-11823.D701_D506","4",24500001,25000000,1.016,0.998,2,0.05,1.92,2.64
"SLX-10722_SLX-11823.D701_D506","4",25000001,25500000,1.033,0.998,2,0.05,1.92,3.32
"SLX-10722_SLX-11823.D701_D506","4",25500001,26000000,1.014,0.998,2,0.05,1.92,2.56
"SLX-10722_SLX-11823.D701_D506","4",26000001,26500000,1.026,0.998,2,0.05,1.92,3.04
"SLX-10722_SLX-11823.D701_D506","4",26500001,27000000,1.07,0.998,2,0.05,1.92,4.8
"SLX-10722_SLX-11823.D701_D506","4",27000001,27500000,0.899,0.998,2,0.05,1.92,-2.04
"SLX-10722_SLX-11823.D701_D506","4",27500001,28000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","4",28000001,28500000,0.948,0.998,2,0.05,1.92,-0.0800000000000018
"SLX-10722_SLX-11823.D701_D506","4",28500001,29000000,0.986,0.998,2,0.05,1.92,1.44
